Label,Time,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,,,,,,,,
sitting down,5.016667,397.11557,552.005737,290.506439,403.017029,551.094177,388.263031,75.545937,521.3125,497.71405,194.033524,54.587872,468.987885,36.667885,28.438255,482.658295,391.214081,552.917358,192.749893,60.375275,514.51886,96.963547,168.858459,44.496983,94.286728,10.559901,21.614019,101.537544,,,,586.396912,528.64563,359.859894,581.617859,523.418213,216.332336,,,,251.427597,553.530701,557.148499,68.206909,522.521057,582.872498,107.1474,308.396973,565.434265,172.569778,76.752037,487.776428,225.967239,32.419014,421.544098,23.669149,51.747562,514.595825,376.35321,578.234558,42.487488,39.843655,528.735474,-1.03717,125.547218,189.373489,42.150257,163.3479,80.932693,70.19313,211.543182,26.846687,150.132782,-6.434546,52.042912,66.506691,172.569778,76.752037,487.776428,,,,225.967239,32.419014,421.544098,68.206909,522.521057,582.872498,586.396912,528.64563,359.859894,251.427597,553.530701,557.148499,107.1474,308.396973,565.434265,23.669149,51.747562,514.595825,163.3479,80.932693,70.19313,,,,211.543182,26.846687,150.132782,39.843655,528.735474,-1.03717,581.617859,523.418213,216.332336,376.35321,578.234558,42.487488,125.547218,189.373489,42.150257,-6.434546,52.042912,66.506691,,,,,,,331.435303,625.920044,187.460129
sitting down,5.025,397.003937,552.0578,290.491455,402.924866,551.144836,388.246826,75.513573,521.351562,497.873291,194.000214,54.63612,468.995941,36.657944,28.379343,482.729614,391.083038,552.970764,192.736084,60.274689,514.510376,96.869263,168.810822,44.5005,94.247116,10.533422,21.466688,101.480309,,,,586.288757,528.616943,359.804962,581.496399,523.420776,216.256668,,,,251.359528,553.575684,557.232788,68.187729,522.479248,583.103577,107.138611,308.413147,565.594482,172.489944,76.844856,487.740845,225.918579,32.581985,421.5401,23.662338,51.667362,514.669495,376.284363,578.246094,42.499447,39.814175,528.694641,-1.225912,125.543129,189.283234,42.13649,162.983444,81.085899,69.81134,211.498749,26.963909,150.12027,-6.445979,51.859344,66.475677,172.489944,76.844856,487.740845,,,,225.918579,32.581985,421.5401,68.187729,522.479248,583.103577,586.288757,528.616943,359.804962,251.359528,553.575684,557.232788,107.138611,308.413147,565.594482,23.662338,51.667362,514.669495,162.983444,81.085899,69.81134,,,,211.498749,26.963909,150.12027,39.814175,528.694641,-1.225912,581.496399,523.420776,216.256668,376.284363,578.246094,42.499447,125.543129,189.283234,42.13649,-6.445979,51.859344,66.475677,,,,,,,331.313629,625.956299,187.555557
sitting down,5.033333,396.906891,552.06897,290.508972,402.845337,551.152161,388.263245,75.490715,521.276855,498.036865,193.965576,54.566742,469.024841,36.633923,28.265879,482.795837,390.968445,552.985718,192.754715,60.200066,514.449036,96.780769,168.773117,44.447155,94.247627,10.509878,21.305218,101.447029,,,,586.211365,528.591003,359.769073,581.390991,523.386658,216.236694,,,,251.302002,553.521179,557.33197,68.142654,522.360657,583.338562,107.145599,308.280579,565.711609,172.51796,76.757126,487.79776,225.892334,32.503666,421.537659,23.615356,51.546143,514.75061,376.20047,578.217529,42.564373,39.766899,528.666199,-1.333547,125.523346,189.208511,42.038376,162.982574,80.943077,69.974739,211.479095,26.934553,150.148392,-6.49321,51.685776,66.408661,172.51796,76.757126,487.79776,,,,225.892334,32.503666,421.537659,68.142654,522.360657,583.338562,586.211365,528.591003,359.769073,251.302002,553.521179,557.33197,107.145599,308.280579,565.711609,23.615356,51.546143,514.75061,162.982574,80.943077,69.974739,,,,211.479095,26.934553,150.148392,39.766899,528.666199,-1.333547,581.390991,523.386658,216.236694,376.20047,578.217529,42.564373,125.523346,189.208511,42.038376,-6.49321,51.685776,66.408661,,,,,,,331.198181,625.966125,187.626099
sitting down,5.041667,396.817078,552.091736,290.52829,402.77243,551.168945,388.281464,75.458733,521.222107,498.157684,193.950989,54.522633,469.046356,36.636963,28.12715,482.837769,390.861755,553.014526,192.775116,60.122402,514.404785,96.730377,168.760193,44.417797,94.207809,10.514275,21.154791,101.39698,,,,586.137573,528.563843,359.755432,581.263611,523.379883,216.211624,,,,251.271927,553.467163,557.379395,68.124451,522.307617,583.494385,107.137001,308.179474,565.80603,172.506271,76.677071,487.789581,225.919357,32.509991,421.540588,23.589005,51.393757,514.802673,376.129913,578.228088,42.584763,39.729668,528.657593,-1.392344,125.470963,189.213486,41.989571,163.177567,80.87648,69.9739,211.482742,26.935482,150.103638,-6.542909,51.516125,66.350098,172.506271,76.677071,487.789581,,,,225.919357,32.509991,421.540588,68.124451,522.307617,583.494385,586.137573,528.563843,359.755432,251.271927,553.467163,557.379395,107.137001,308.179474,565.80603,23.589005,51.393757,514.802673,163.177567,80.87648,69.9739,,,,211.482742,26.935482,150.103638,39.729668,528.657593,-1.392344,581.263611,523.379883,216.211624,376.129913,578.228088,42.584763,125.470963,189.213486,41.989571,-6.542909,51.516125,66.350098,,,,,,,331.097839,625.953918,187.693741
sitting down,5.05,396.712372,552.170105,290.537872,402.685181,551.240295,388.289856,75.40387,521.300903,498.264221,193.85907,54.595798,469.091675,36.572411,28.052963,482.912079,390.739532,553.099854,192.785828,60.014069,514.513794,96.684013,168.623871,44.520496,94.148712,10.405361,21.064341,101.313072,,,,586.06543,528.566162,359.720795,581.12561,523.408752,216.165848,,,,251.146759,553.517334,557.488892,68.04377,522.3172,583.637756,107.051094,308.224091,565.967468,172.415039,76.795975,487.855621,225.817169,32.675659,421.575073,23.523336,51.301579,514.8703,376.067413,578.253296,42.591251,39.682789,528.710876,-1.455247,125.419258,189.198044,41.921288,162.657227,81.053764,69.677353,211.337814,27.184427,150.089798,-6.60262,51.406666,66.28476,172.415039,76.795975,487.855621,,,,225.817169,32.675659,421.575073,68.04377,522.3172,583.637756,586.06543,528.566162,359.720795,251.146759,553.517334,557.488892,107.051094,308.224091,565.967468,23.523336,51.301579,514.8703,162.657227,81.053764,69.677353,,,,211.337814,27.184427,150.089798,39.682789,528.710876,-1.455247,581.12561,523.408752,216.165848,376.067413,578.253296,42.591251,125.419258,189.198044,41.921288,-6.60262,51.406666,66.28476,,,,,,,330.999786,625.931458,187.758698
sitting down,5.058333,396.620148,552.182983,290.568604,402.607361,551.245728,388.319702,75.362923,521.185181,498.370941,193.863007,54.496258,469.121155,36.583363,27.913469,482.944641,390.632965,553.120178,192.817474,59.941025,514.439453,96.638077,168.658524,44.470699,94.147491,10.446593,20.969183,101.309998,,,,585.966492,528.560425,359.71701,581.005615,523.406982,216.163025,,,,251.130936,553.401672,557.519897,68.022346,522.214233,583.731018,107.019348,308.059235,566.038086,172.486954,76.628906,487.883606,225.883301,32.53133,421.559723,23.493629,51.170563,514.941772,376.009613,578.287659,42.63163,39.625435,528.749268,-1.444831,125.372231,189.231888,41.864815,163.199936,80.837364,70.018021,211.399216,27.051758,150.077972,-6.638597,51.311142,66.238213,172.486954,76.628906,487.883606,,,,225.883301,32.53133,421.559723,68.022346,522.214233,583.731018,585.966492,528.560425,359.71701,251.130936,553.401672,557.519897,107.019348,308.059235,566.038086,23.493629,51.170563,514.941772,163.199936,80.837364,70.018021,,,,211.399216,27.051758,150.077972,39.625435,528.749268,-1.444831,581.005615,523.406982,216.163025,376.009613,578.287659,42.63163,125.372231,189.231888,41.864815,-6.638597,51.311142,66.238213,,,,,,,330.841034,625.842407,187.834625
sitting down,5.066667,396.511444,552.278503,290.577942,402.511139,551.33728,388.328217,75.285553,521.304321,498.44278,193.778061,54.616123,469.152069,36.530392,27.856323,482.99765,390.511719,553.219727,192.827667,59.820564,514.560364,96.637283,168.554276,44.595718,94.077446,10.373563,20.883181,101.233757,,,,585.873535,528.586609,359.685303,580.870483,523.445129,216.134003,,,,250.983475,553.492249,557.612061,67.924103,522.269836,583.834473,106.905457,308.208771,566.197754,172.351151,76.819801,487.893829,225.794876,32.769321,421.587189,23.445103,51.083462,514.983398,375.976227,578.352478,42.612034,39.570663,528.786438,-1.444405,125.327156,189.282959,41.879917,162.632355,81.125786,69.559418,211.296463,27.325054,150.043365,-6.667021,51.187542,66.194115,172.351151,76.819801,487.893829,,,,225.794876,32.769321,421.587189,67.924103,522.269836,583.834473,585.873535,528.586609,359.685303,250.983475,553.492249,557.612061,106.905457,308.208771,566.197754,23.445103,51.083462,514.983398,162.632355,81.125786,69.559418,,,,211.296463,27.325054,150.043365,39.570663,528.786438,-1.444405,580.870483,523.445129,216.134003,375.976227,578.352478,42.612034,125.327156,189.282959,41.879917,-6.667021,51.187542,66.194115,,,,,,,330.673889,625.741394,187.939743
sitting down,5.075,396.392426,552.311646,290.603485,402.404388,551.367126,388.353027,75.215401,521.203552,498.540649,193.754852,54.532497,469.165924,36.512569,27.741234,483.012115,390.380463,553.256226,192.853989,59.716789,514.490723,96.611687,168.578568,44.555428,94.108269,10.409504,20.76289,101.255966,,,,585.731201,528.629883,359.647766,580.741211,523.462097,216.142303,,,,250.902481,553.430786,557.697815,67.853729,522.172363,583.938354,106.873123,308.060791,566.21875,172.426178,76.661911,487.920319,225.813171,32.627186,421.564575,23.38578,50.974953,515.030884,375.894318,578.392334,42.670235,39.488483,528.795349,-1.407723,125.29631,189.302078,41.869808,162.946259,80.923668,69.941467,211.353271,27.22304,150.076904,-6.685098,51.059326,66.163338,172.426178,76.661911,487.920319,,,,225.813171,32.627186,421.564575,67.853729,522.172363,583.938354,585.731201,528.629883,359.647766,250.902481,553.430786,557.697815,106.873123,308.060791,566.21875,23.38578,50.974953,515.030884,162.946259,80.923668,69.941467,,,,211.353271,27.22304,150.076904,39.488483,528.795349,-1.407723,580.741211,523.462097,216.142303,375.894318,578.392334,42.670235,125.29631,189.302078,41.869808,-6.685098,51.059326,66.163338,,,,,,,330.470642,625.620239,188.007309
sitting down,5.083333,396.264465,552.377197,290.615753,402.283691,551.433716,388.364838,75.115707,521.221008,498.601471,193.708908,54.567425,469.165924,36.491066,27.640053,483.025513,390.245239,553.320679,192.866684,59.592426,514.48584,96.614861,168.5448,44.571728,94.082863,10.397569,20.635344,101.233437,,,,585.5802,528.667297,359.634277,580.598877,523.50708,216.137329,,,,250.803268,553.440918,557.735779,67.763412,522.154419,584.002686,106.81176,308.104767,566.269897,172.345764,76.712547,487.873657,225.793793,32.737457,421.552094,23.346241,50.851395,515.058838,375.824982,578.416199,42.692612,39.416515,528.771545,-1.388021,125.261497,189.33667,41.910946,162.820251,81.044106,69.732063,211.327286,27.284718,150.060028,-6.715661,50.897835,66.150368,172.345764,76.712547,487.873657,,,,225.793793,32.737457,421.552094,67.763412,522.154419,584.002686,585.5802,528.667297,359.634277,250.803268,553.440918,557.735779,106.81176,308.104767,566.269897,23.346241,50.851395,515.058838,162.820251,81.044106,69.732063,,,,211.327286,27.284718,150.060028,39.416515,528.771545,-1.388021,580.598877,523.50708,216.137329,375.824982,578.416199,42.692612,125.261497,189.33667,41.910946,-6.715661,50.897835,66.150368,,,,,,,330.331177,625.565796,188.01767
sitting down,5.091667,396.12146,552.443176,290.624878,402.148193,551.501404,388.373505,75.003204,521.213501,498.657593,193.627121,54.570793,469.175537,36.429272,27.532309,483.04541,390.094757,553.384888,192.876282,59.455841,514.47644,96.607109,168.472534,44.577061,94.103691,10.353476,20.446859,101.224678,,,,585.420837,528.734131,359.596039,580.467346,523.559265,216.130035,,,,250.64975,553.421814,557.813354,67.628311,522.113525,584.074646,106.731133,308.085632,566.306763,172.303604,76.739944,487.896606,225.73111,32.75843,421.541992,23.249815,50.728741,515.094482,375.70163,578.424133,42.746395,39.309731,528.736877,-1.376676,125.225021,189.324844,41.918915,162.567734,81.046196,69.781746,211.252426,27.365517,150.109283,-6.743507,50.666294,66.123413,172.303604,76.739944,487.896606,,,,225.73111,32.75843,421.541992,67.628311,522.113525,584.074646,585.420837,528.734131,359.596039,250.64975,553.421814,557.813354,106.731133,308.085632,566.306763,23.249815,50.728741,515.094482,162.567734,81.046196,69.781746,,,,211.252426,27.365517,150.109283,39.309731,528.736877,-1.376676,580.467346,523.559265,216.130035,375.70163,578.424133,42.746395,125.225021,189.324844,41.918915,-6.743507,50.666294,66.123413,,,,,,,330.21814,625.511047,188.010864
sitting down,5.1,395.968964,552.475525,290.638824,401.998596,551.537781,388.387299,74.872498,521.10791,498.68808,193.601471,54.494381,469.166199,36.420658,27.350863,483.023834,389.939331,553.413269,192.890381,59.323547,514.359619,96.60022,168.47261,44.490753,94.137726,10.359168,20.329029,101.276833,,,,585.209595,528.791504,359.587585,580.320618,523.606628,216.146332,,,,250.574326,553.353088,557.825562,67.544075,522.023682,584.077576,106.691628,307.943024,566.250977,172.330887,76.610352,487.870239,225.775528,32.690475,421.513489,23.178785,50.533318,515.095032,375.55777,578.409302,42.809364,39.193375,528.670227,-1.356764,125.134514,189.318787,41.975826,162.973785,80.89019,70.026596,211.299576,27.210253,150.117889,-6.848168,50.557693,66.144646,172.330887,76.610352,487.870239,,,,225.775528,32.690475,421.513489,67.544075,522.023682,584.077576,585.209595,528.791504,359.587585,250.574326,553.353088,557.825562,106.691628,307.943024,566.250977,23.178785,50.533318,515.095032,162.973785,80.89019,70.026596,,,,211.299576,27.210253,150.117889,39.193375,528.670227,-1.356764,580.320618,523.606628,216.146332,375.55777,578.409302,42.809364,125.134514,189.318787,41.975826,-6.848168,50.557693,66.144646,,,,,,,330.090179,625.499878,188.005783
sitting down,5.108333,395.801086,552.572388,290.640564,401.835602,551.639099,388.388763,74.716415,521.207581,498.709991,193.469482,54.600536,469.182373,36.325367,27.249657,483.048096,389.766602,553.505676,192.89238,59.15284,514.404663,96.614799,168.340897,44.544994,94.133965,10.258943,20.174366,101.260414,,,,585.057312,528.858337,359.578491,580.136658,523.702942,216.130569,,,,250.402008,553.422974,557.86969,67.375816,522.056763,584.111633,106.545364,308.057709,566.321716,172.167404,76.798874,487.87204,225.659943,32.913982,421.528198,23.053444,50.403385,515.116516,375.399414,578.390381,42.827938,39.07032,528.591919,-1.353556,125.061943,189.263031,41.982567,162.336243,81.110794,69.674263,211.155212,27.427435,150.157272,-6.881733,50.357815,66.155083,172.167404,76.798874,487.87204,,,,225.659943,32.913982,421.528198,67.375816,522.056763,584.111633,585.057312,528.858337,359.578491,250.402008,553.422974,557.86969,106.545364,308.057709,566.321716,23.053444,50.403385,515.116516,162.336243,81.110794,69.674263,,,,211.155212,27.427435,150.157272,39.07032,528.591919,-1.353556,580.136658,523.702942,216.130569,375.399414,578.390381,42.827938,125.061943,189.263031,41.982567,-6.881733,50.357815,66.155083,,,,,,,329.981171,625.528503,187.971786
sitting down,5.116667,395.663635,552.596558,290.66098,401.70752,551.664734,388.408661,74.602303,521.082642,498.729553,193.43251,54.49596,469.190826,36.302628,27.052443,483.035614,389.619781,553.528442,192.913315,59.029816,514.265747,96.619179,168.352448,44.43708,94.202919,10.270864,20.070509,101.352722,,,,584.950989,528.925964,359.581238,579.97052,523.769043,216.146149,,,,250.322525,553.32959,557.843994,67.294319,521.944458,584.093506,106.480957,307.888855,566.26239,172.225403,76.613579,487.880432,225.694443,32.770195,421.505249,22.968851,50.202187,515.138977,375.20755,578.342773,42.895012,38.91396,528.50824,-1.338299,124.949478,189.249008,42.023041,162.842468,80.810822,70.158142,211.230118,27.231701,150.194504,-6.984552,50.277206,66.19606,172.225403,76.613579,487.880432,,,,225.694443,32.770195,421.505249,67.294319,521.944458,584.093506,584.950989,528.925964,359.581238,250.322525,553.32959,557.843994,106.480957,307.888855,566.26239,22.968851,50.202187,515.138977,162.842468,80.810822,70.158142,,,,211.230118,27.231701,150.194504,38.91396,528.50824,-1.338299,579.97052,523.769043,216.146149,375.20755,578.342773,42.895012,124.949478,189.249008,42.023041,-6.984552,50.277206,66.19606,,,,,,,329.829163,625.525696,187.952652
sitting down,5.125,395.517822,552.682007,290.651123,401.568298,551.756531,388.398407,74.465782,521.157288,498.723083,193.331268,54.579647,469.182526,36.229492,26.977982,483.03186,389.467346,553.607483,192.903824,58.876575,514.258972,96.647957,168.276794,44.448555,94.178528,10.222241,19.913908,101.349991,,,,584.835449,529.009216,359.572235,579.808044,523.863037,216.12822,,,,250.164383,553.403198,557.828796,67.14389,521.971008,584.086304,106.34861,308.007446,566.293762,172.072906,76.778252,487.827332,225.601883,32.934265,421.487549,22.892361,50.115108,515.146729,375.054474,578.340393,42.87928,38.758266,528.415344,-1.351553,124.856033,189.178177,42.040546,162.419495,81.001534,69.812363,211.16481,27.365036,150.176651,-7.003958,50.077316,66.227844,172.072906,76.778252,487.827332,,,,225.601883,32.934265,421.487549,67.14389,521.971008,584.086304,584.835449,529.009216,359.572235,250.164383,553.403198,557.828796,106.34861,308.007446,566.293762,22.892361,50.115108,515.146729,162.419495,81.001534,69.812363,,,,211.16481,27.365036,150.176651,38.758266,528.415344,-1.351553,579.808044,523.863037,216.12822,375.054474,578.340393,42.87928,124.856033,189.178177,42.040546,-7.003958,50.077316,66.227844,,,,,,,329.671112,625.553772,187.892685
sitting down,5.133333,395.364899,552.740356,290.640289,401.424896,551.819275,388.387054,74.342934,521.10437,498.740295,193.277359,54.544987,469.189636,36.185131,26.894714,483.050232,389.304932,553.661377,192.893539,58.735909,514.170715,96.620956,168.249207,44.386238,94.22554,10.200128,19.819468,101.407539,,,,584.701782,529.108398,359.550476,579.648865,523.973328,216.091019,,,,250.033524,553.379028,557.796326,67.018311,521.889221,584.092407,106.251297,307.914398,566.270569,172.092651,76.711075,487.844574,225.561462,32.875671,421.469788,22.832159,50.041855,515.200195,374.878021,578.307861,42.907467,38.57576,528.309021,-1.368621,124.790886,189.138641,42.029507,162.467316,80.869553,70.062782,211.163925,27.277061,150.235504,-7.051577,49.99979,66.246979,172.092651,76.711075,487.844574,,,,225.561462,32.875671,421.469788,67.018311,521.889221,584.092407,584.701782,529.108398,359.550476,250.033524,553.379028,557.796326,106.251297,307.914398,566.270569,22.832159,50.041855,515.200195,162.467316,80.869553,70.062782,,,,211.163925,27.277061,150.235504,38.57576,528.309021,-1.368621,579.648865,523.973328,216.091019,374.878021,578.307861,42.907467,124.790886,189.138641,42.029507,-7.051577,49.99979,66.246979,,,,,,,329.4328,625.556641,187.923355
